198,Rechner_201,Benutzer85,08:59:00,16:09:00
199,Rechner_129,Benutzer69,08:21:00,16:38:00
200,Rechner_335,Benutzer397,08:20:00,16:18:00
201,Rechner_245,Benutzer352,07:05:00,16:18:00
202,Rechner_164,Benutzer51,08:55:00,16:45:00
203,Rechner_18,Benutzer247,07:45:00,17:37:00
204,Rechner_59,Benutzer330,08:51:00,16:06:00
205,Rechner_11,Benutzer398,07:54:00,16:24:00
206,Rechner_314,Benutzer350,08:26:00,17:59:00
207,Rechner_227,Benutzer292,07:03:00,16:37:00
208,Rechner_92,Benutzer163,08:38:00,16:48:00
209,Rechner_170,Benutzer359,07:23:00,17:48:00
210,Rechner_147,Benutzer25,07:57:00,16:18:00
211,Rechner_98,Benutzer200,08:05:00,17:20:00
212,Rechner_177,Benutzer101,08:00:00,16:03:00
213,Rechner_207,Benutzer238,08:42:00,16:43:00
214,Rechner_195,Benutzer128,08:21:00,17:11:00
215,Rechner_112,Benutzer312,07:27:00,16:53:00
216,Rechner_132,Benutzer41,08:15:00,16:45:00
217,Rechner_232,Benutzer255,08:29:00,16:28:00
218,Rechner_325,Benutzer340,08:59:00,17:11:00
219,Rechner_331,Benutzer108,07:36:00,17:21:00
220,Rechner_100,Benutzer48,08:10:00,16:36:00
221,Rechner_309,Benutzer353,07:50:00,17:16:00
222,Rechner_289,Benutzer376,07:12:00,16:43:00
223,Rechner_329,Benutzer52,07:30:00,17:05:00
224,Rechner_183,Benutzer197,07:05:00,16:11:00
225,Rechner_173,Benutzer152,07:21:00,16:18:00
226,Rechner_28,Benutzer243,08:39:00,17:03:00
227,Rechner_297,Benutzer237,08:27:00,16:47:00
228,Rechner_254,Benutzer308,07:32:00,16:42:00
229,Rechner_1,Benutzer102,07:36:00,17:19:00
230,Rechner_222,Benutzer333,07:53:00,16:52:00
231,Rechner_242,Benutzer111,08:05:00,17:41:00
232,Rechner_213,Benutzer109,08:50:00,16:08:00
233,Rechner_80,Benutzer254,07:15:00,17:50:00
234,Rechner_30,Benutzer202,07:21:00,17:36:00
235,Rechner_93,Benutzer343,07:51:00,16:03:00
236,Rechner_151,Benutzer138,07:30:00,17:24:00
237,Rechner_41,Benutzer121,08:39:00,17:53:00
238,Rechner_31,Benutzer363,07:56:00,16:01:00
239,Rechner_239,Benutzer345,07:04:00,17:25:00
240,Rechner_83,Benutzer44,07:44:00,16:54:00
241,Rechner_299,Benutzer17,07:26:00,17:39:00
242,Rechner_243,Benutzer269,07:14:00,16:22:00
243,Rechner_167,Benutzer182,07:04:00,16:25:00
244,Rechner_61,Benutzer50,08:13:00,16:48:00
245,Rechner_44,Benutzer390,07:12:00,17:58:00
246,Rechner_238,Benutzer206,07:45:00,17:16:00
247,Rechner_96,Benutzer374,07:38:00,17:35:00
248,Rechner_344,Benutzer227,07:34:00,16:08:00
249,Rechner_13,Benutzer253,08:22:00,17:50:00
250,Rechner_8,Benutzer213,07:08:00,16:28:00
251,Rechner_153,Benutzer222,07:54:00,16:22:00
252,Rechner_137,Benutzer45,07:19:00,16:52:00
253,Rechner_231,Benutzer62,08:08:00,17:43:00
254,Rechner_321,Benutzer372,07:20:00,16:34:00
255,Rechner_138,Benutzer291,08:17:00,17:19:00
256,Rechner_330,Benutzer135,08:00:00,17:31:00
257,Rechner_265,Benutzer249,08:50:00,16:14:00
258,Rechner_84,Benutzer133,07:26:00,17:20:00
259,Rechner_54,Benutzer366,08:23:00,16:48:00
260,Rechner_71,Benutzer399,08:13:00,17:14:00
261,Rechner_144,Benutzer159,07:24:00,17:54:00
262,Rechner_240,Benutzer116,07:04:00,16:58:00
263,Rechner_291,Benutzer311,07:38:00,17:06:00
264,Rechner_154,Benutzer23,07:23:00,17:53:00
265,Rechner_260,Benutzer26,08:56:00,16:56:00
266,Rechner_191,Benutzer320,07:12:00,17:09:00
267,Rechner_123,Benutzer328,07:33:00,16:59:00
268,Rechner_77,Benutzer214,07:13:00,16:37:00
269,Rechner_124,Benutzer66,07:26:00,16:12:00
270,Rechner_105,Benutzer172,07:35:00,16:29:00
271,Rechner_336,Benutzer32,07:39:00,17:30:00
272,Rechner_19,Benutzer49,07:30:00,17:49:00
273,Rechner_52,Benutzer162,07:21:00,17:15:00
274,Rechner_259,Benutzer129,08:34:00,16:45:00
275,Rechner_86,Benutzer188,08:14:00,17:58:00
276,Rechner_181,Benutzer364,07:03:00,17:31:00
277,Rechner_178,Benutzer6,08:34:00,16:34:00
278,Rechner_49,Benutzer181,07:45:00,17:27:00
279,Rechner_276,Benutzer195,08:06:00,16:11:00
280,Rechner_58,Benutzer105,08:49:00,16:33:00
281,Rechner_278,Benutzer295,07:11:00,17:06:00
282,Rechner_253,Benutzer83,07:22:00,17:32:00
283,Rechner_196,Benutzer349,07:39:00,17:52:00
284,Rechner_252,Benutzer155,07:37:00,16:24:00
285,Rechner_182,Benutzer79,07:43:00,16:48:00
286,Rechner_87,Benutzer141,08:41:00,16:23:00
287,Rechner_345,Benutzer193,07:48:00,17:47:00
288,Rechner_146,Benutzer375,07:24:00,17:05:00
289,Rechner_46,Benutzer22,08:28:00,16:02:00
290,Rechner_220,Benutzer276,07:43:00,17:44:00
291,Rechner_91,Benutzer244,08:45:00,17:40:00
292,Rechner_141,Benutzer5,07:38:00,16:14:00
293,Rechner_269,Benutzer357,08:57:00,16:13:00
294,Rechner_200,Benutzer342,08:45:00,16:04:00
295,Rechner_282,Benutzer246,08:46:00,17:34:00
296,Rechner_82,Benutzer373,07:22:00,17:41:00
297,Rechner_130,Benutzer388,08:42:00,16:30:00
298,Rechner_76,Benutzer266,07:32:00,16:57:00
299,Rechner_208,Benutzer20,07:21:00,16:50:00
300,Rechner_73,Benutzer336,07:15:00,17:16:00
301,Rechner_281,Benutzer233,07:38:00,16:35:00
302,Rechner_110,Benutzer169,07:25:00,17:48:00
303,Rechner_350,Benutzer75,07:03:00,16:57:00
304,Rechner_219,Benutzer113,07:23:00,17:45:00
305,Rechner_288,Benutzer298,07:55:00,16:22:00
306,Rechner_3,Benutzer287,08:36:00,16:08:00
307,Rechner_305,Benutzer387,08:12:00,17:27:00
308,Rechner_14,Benutzer190,08:25:00,17:00:00
309,Rechner_275,Benutzer157,07:55:00,17:00:00
310,Rechner_48,Benutzer234,08:22:00,17:25:00
311,Rechner_39,Benutzer335,08:18:00,17:32:00
312,Rechner_65,Benutzer231,07:43:00,16:35:00
313,Rechner_166,Benutzer54,07:58:00,17:36:00
314,Rechner_115,Benutzer185,07:52:00,16:20:00
315,Rechner_209,Benutzer84,07:32:00,16:59:00
316,Rechner_35,Benutzer203,08:53:00,16:11:00
317,Rechner_306,Benutzer369,08:27:00,16:55:00
318,Rechner_346,Benutzer148,08:18:00,17:52:00
319,Rechner_283,Benutzer160,07:53:00,17:24:00
320,,Benutzer216,07:05:00,17:41:00
