79,Rechner_321,Benutzer197,08:45:00,17:33:00
80,Rechner_292,Benutzer141,08:17:00,16:24:00
81,Rechner_301,Benutzer174,08:49:00,16:05:00
82,Rechner_55,Benutzer213,07:20:00,17:39:00
83,Rechner_170,Benutzer326,08:13:00,17:55:00
84,Rechner_121,Benutzer162,08:02:00,16:22:00
85,Rechner_171,Benutzer374,07:06:00,17:04:00
86,Rechner_310,Benutzer290,08:57:00,16:22:00
87,Rechner_57,Benutzer230,07:41:00,17:17:00
88,Rechner_6,Benutzer265,08:06:00,17:45:00
89,Rechner_290,Benutzer274,08:58:00,16:19:00
90,Rechner_240,Benutzer199,07:49:00,17:17:00
91,Rechner_187,Benutzer363,08:22:00,17:18:00
92,Rechner_49,Benutzer131,07:04:00,16:12:00
93,Rechner_244,Benutzer400,08:18:00,16:30:00
94,Rechner_124,Benutzer393,07:13:00,17:37:00
95,Rechner_156,Benutzer395,08:57:00,16:50:00
96,Rechner_148,Benutzer158,07:25:00,16:02:00
97,Rechner_305,Benutzer209,07:01:00,17:10:00
98,Rechner_111,Benutzer170,07:36:00,17:02:00
99,Rechner_132,Benutzer15,08:35:00,16:32:00
100,Rechner_337,Benutzer218,07:08:00,16:15:00
101,Rechner_87,Benutzer176,07:17:00,17:26:00
102,Rechner_86,Benutzer376,07:13:00,17:11:00
103,Rechner_91,Benutzer279,08:01:00,16:49:00
104,Rechner_160,Benutzer184,07:35:00,17:11:00
105,Rechner_16,Benutzer105,07:21:00,16:34:00
106,Rechner_208,Benutzer349,08:01:00,16:48:00
107,Rechner_328,Benutzer270,07:51:00,17:28:00
108,Rechner_122,Benutzer3,08:33:00,16:24:00
109,Rechner_72,Benutzer151,07:24:00,17:11:00
110,Rechner_252,Benutzer172,07:03:00,17:45:00
111,Rechner_147,Benutzer233,07:28:00,16:04:00
112,Rechner_269,Benutzer185,08:02:00,16:30:00
113,Rechner_190,Benutzer157,07:29:00,17:26:00
114,Rechner_84,Benutzer111,07:12:00,17:50:00
115,Rechner_215,Benutzer237,07:07:00,16:54:00
116,Rechner_28,Benutzer26,08:01:00,17:00:00
117,Rechner_4,Benutzer60,08:09:00,17:43:00
118,Rechner_14,Benutzer2,08:49:00,17:44:00
119,Rechner_284,Benutzer16,08:44:00,17:48:00
120,Rechner_165,Benutzer373,08:10:00,16:40:00
121,Rechner_112,Benutzer387,07:35:00,17:31:00
122,Rechner_338,Benutzer303,08:46:00,17:10:00
123,Rechner_36,Benutzer73,07:39:00,17:16:00
124,Rechner_149,Benutzer124,07:19:00,16:25:00
125,Rechner_172,Benutzer132,07:28:00,17:11:00
126,Rechner_176,Benutzer201,07:16:00,16:11:00
127,Rechner_94,Benutzer142,08:26:00,16:21:00
128,Rechner_262,Benutzer84,08:09:00,16:13:00
129,Rechner_268,Benutzer61,08:24:00,17:47:00
130,Rechner_237,Benutzer80,08:47:00,16:53:00
131,Rechner_219,Benutzer384,07:32:00,16:48:00
132,Rechner_21,Benutzer216,08:06:00,17:28:00
133,Rechner_141,Benutzer328,07:12:00,17:17:00
134,Rechner_22,Benutzer391,08:25:00,17:47:00
135,Rechner_239,Benutzer29,08:04:00,17:29:00
136,Rechner_143,Benutzer361,07:26:00,16:41:00
137,Rechner_50,Benutzer258,08:16:00,17:29:00
138,Rechner_236,Benutzer236,08:11:00,17:43:00
139,Rechner_163,Benutzer369,08:07:00,17:34:00
140,Rechner_225,Benutzer232,08:41:00,17:15:00
141,Rechner_184,Benutzer243,07:46:00,16:40:00
142,Rechner_183,Benutzer252,08:28:00,17:25:00
143,Rechner_154,Benutzer110,07:06:00,17:00:00
144,Rechner_287,Benutzer183,07:24:00,16:43:00
145,Rechner_326,Benutzer129,07:26:00,17:30:00
146,Rechner_139,Benutzer382,07:16:00,16:34:00
147,Rechner_35,Benutzer177,07:56:00,16:57:00
148,Rechner_89,Benutzer254,07:27:00,16:30:00
149,Rechner_204,Benutzer161,08:59:00,16:18:00
150,Rechner_255,Benutzer378,07:49:00,16:50:00
151,Rechner_336,Benutzer144,07:42:00,17:10:00
152,Rechner_216,Benutzer283,08:32:00,17:06:00
153,Rechner_97,Benutzer346,07:26:00,16:20:00
154,Rechner_102,Benutzer48,07:07:00,16:35:00
155,Rechner_157,Benutzer307,08:43:00,16:02:00
156,Rechner_211,Benutzer321,07:06:00,17:03:00
157,Rechner_7,Benutzer342,08:35:00,16:45:00
158,Rechner_168,Benutzer76,08:05:00,17:26:00
159,Rechner_65,Benutzer207,08:03:00,17:50:00
160,Rechner_311,Benutzer366,07:59:00,16:55:00
161,Rechner_227,Benutzer100,08:45:00,16:40:00
162,Rechner_265,Benutzer198,07:31:00,16:17:00
163,Rechner_256,Benutzer375,07:38:00,17:03:00
164,Rechner_238,Benutzer115,08:50:00,17:06:00
165,Rechner_249,Benutzer9,07:45:00,17:33:00
166,Rechner_166,Benutzer269,08:40:00,16:12:00
167,Rechner_308,Benutzer152,08:59:00,17:45:00
168,Rechner_293,Benutzer228,08:17:00,16:16:00
169,Rechner_319,Benutzer90,08:18:00,17:32:00
170,Rechner_131,Benutzer164,07:25:00,16:20:00
171,Rechner_233,Benutzer310,08:42:00,16:51:00
172,Rechner_266,Benutzer179,07:22:00,16:46:00
173,Rechner_242,Benutzer323,08:37:00,17:07:00
174,Rechner_245,Benutzer226,07:43:00,16:25:00
175,Rechner_297,Benutzer94,07:30:00,17:14:00
176,Rechner_191,Benutzer286,07:30:00,17:48:00
177,Rechner_30,Benutzer347,08:29:00,16:01:00
178,Rechner_79,Benutzer169,07:09:00,16:09:00
179,Rechner_333,Benutzer344,07:29:00,17:10:00
180,Rechner_213,Benutzer149,07:29:00,17:54:00
181,Rechner_294,Benutzer354,08:50:00,16:01:00
182,Rechner_61,Benutzer272,08:04:00,17:24:00
183,Rechner_69,Benutzer19,07:40:00,16:18:00
184,Rechner_260,Benutzer32,08:13:00,16:03:00
185,Rechner_117,Benutzer316,07:51:00,17:38:00
186,Rechner_161,Benutzer368,08:08:00,16:48:00
187,Rechner_24,Benutzer305,08:09:00,17:41:00
188,Rechner_220,Benutzer104,08:32:00,16:56:00
189,Rechner_342,Benutzer28,08:19:00,16:27:00
190,Rechner_232,Benutzer150,08:43:00,16:35:00
191,Rechner_173,Benutzer20,08:20:00,17:40:00
192,Rechner_203,Benutzer190,08:03:00,16:59:00
193,Rechner_228,Benutzer247,07:23:00,16:38:00
194,Rechner_329,Benutzer127,08:25:00,17:39:00
195,Rechner_339,Benutzer5,08:59:00,16:49:00
196,Rechner_188,Benutzer92,07:39:00,16:19:00
197,Rechner_259,Benutzer108,07:13:00,16:10:00
198,Rechner_201,Benutzer364,07:29:00,17:37:00
199,Rechner_195,Benutzer208,07:03:00,17:27:00
200,Rechner_254,Benutzer358,07:32:00,16:10:00
201,Rechner_273,Benutzer116,08:09:00,17:42:00
202,Rechner_313,Benutzer117,08:53:00,16:24:00
203,Rechner_196,Benutzer7,08:18:00,16:13:00
204,Rechner_130,Benutzer357,08:31:00,16:21:00
205,Rechner_275,Benutzer136,08:36:00,16:15:00
206,Rechner_45,Benutzer118,07:32:00,17:26:00
207,Rechner_77,Benutzer231,08:33:00,17:18:00
208,Rechner_289,Benutzer21,08:29:00,16:28:00
209,Rechner_271,Benutzer166,08:22:00,17:53:00
210,Rechner_207,Benutzer143,07:47:00,16:30:00
211,Rechner_48,Benutzer371,07:42:00,16:44:00
212,Rechner_126,Benutzer47,08:07:00,17:54:00
213,Rechner_298,Benutzer345,07:25:00,16:22:00
214,Rechner_300,Benutzer264,07:54:00,16:55:00
215,Rechner_169,Benutzer257,07:57:00,16:21:00
216,Rechner_109,Benutzer56,07:05:00,17:26:00
217,Rechner_39,Benutzer304,07:27:00,16:34:00
218,Rechner_280,Benutzer385,08:26:00,16:30:00
219,Rechner_350,Benutzer222,07:29:00,17:17:00
220,Rechner_323,Benutzer133,08:14:00,17:39:00
221,Rechner_241,Benutzer317,08:08:00,17:36:00
222,Rechner_42,Benutzer55,07:59:00,16:05:00
223,Rechner_59,Benutzer291,08:23:00,17:33:00
224,Rechner_248,Benutzer78,07:37:00,17:23:00
225,Rechner_142,Benutzer70,08:41:00,16:09:00
226,Rechner_267,Benutzer202,08:11:00,17:04:00
227,Rechner_25,Benutzer325,08:33:00,16:19:00
228,Rechner_309,Benutzer40,08:44:00,16:08:00
229,Rechner_13,Benutzer128,07:34:00,17:57:00
230,Rechner_348,Benutzer353,07:39:00,16:44:00
231,Rechner_279,Benutzer175,07:15:00,17:29:00
232,Rechner_229,Benutzer394,08:35:00,17:54:00
233,Rechner_152,Benutzer1,08:04:00,16:31:00
234,Rechner_113,Benutzer18,08:59:00,17:45:00
235,Rechner_253,Benutzer64,07:11:00,16:14:00
236,Rechner_320,Benutzer315,08:51:00,16:03:00
237,Rechner_107,Benutzer33,07:17:00,17:12:00
238,Rechner_125,Benutzer188,07:19:00,17:45:00
239,Rechner_295,Benutzer75,08:54:00,17:50:00
240,Rechner_193,Benutzer289,07:48:00,17:19:00
241,Rechner_40,Benutzer194,07:07:00,17:22:00
242,Rechner_159,Benutzer154,08:00:00,17:03:00
243,Rechner_110,Benutzer380,08:20:00,16:40:00
244,Rechner_19,Benutzer284,07:23:00,17:45:00
245,Rechner_73,Benutzer41,08:21:00,16:48:00
246,Rechner_246,Benutzer266,07:36:00,17:09:00
247,Rechner_230,Benutzer203,08:47:00,17:30:00
248,Rechner_32,Benutzer245,07:16:00,16:26:00
249,Rechner_258,Benutzer308,07:58:00,16:03:00
250,Rechner_114,Benutzer224,08:47:00,17:44:00
251,Rechner_346,Benutzer155,07:24:00,17:42:00
252,Rechner_127,Benutzer333,07:22:00,16:08:00
253,Rechner_206,Benutzer114,07:45:00,16:18:00
254,Rechner_250,Benutzer171,08:29:00,17:37:00
255,Rechner_103,Benutzer214,08:17:00,16:36:00
256,Rechner_175,Benutzer146,08:56:00,16:48:00
257,Rechner_291,Benutzer351,08:07:00,16:35:00
258,Rechner_312,Benutzer62,08:43:00,16:34:00
259,Rechner_223,Benutzer145,07:52:00,16:07:00
260,Rechner_101,Benutzer168,07:21:00,17:03:00
261,Rechner_282,Benutzer313,07:41:00,16:03:00
262,Rechner_198,Benutzer27,08:54:00,16:15:00
263,Rechner_78,Benutzer239,07:58:00,16:03:00
264,Rechner_164,Benutzer160,08:34:00,16:32:00
265,Rechner_344,Benutzer121,08:37:00,17:40:00
266,Rechner_243,Benutzer292,08:18:00,16:24:00
267,Rechner_276,Benutzer285,08:53:00,17:48:00
268,Rechner_317,Benutzer96,07:10:00,17:40:00
269,Rechner_1,Benutzer280,08:33:00,16:02:00
270,Rechner_158,Benutzer240,07:52:00,16:48:00
271,Rechner_231,Benutzer282,07:19:00,16:45:00
272,Rechner_99,Benutzer186,07:20:00,16:59:00
273,Rechner_343,Benutzer268,08:06:00,16:16:00
274,Rechner_31,Benutzer253,07:34:00,17:52:00
275,Rechner_64,Benutzer250,08:23:00,17:07:00
276,Rechner_315,Benutzer251,07:24:00,17:43:00
277,Rechner_281,Benutzer327,07:46:00,17:39:00
278,Rechner_264,Benutzer4,08:17:00,17:26:00
279,Rechner_181,Benutzer49,07:25:00,16:01:00
280,Rechner_66,Benutzer275,08:02:00,17:27:00
281,Rechner_27,Benutzer119,07:39:00,17:00:00
282,Rechner_51,Benutzer386,07:16:00,16:22:00
283,Rechner_33,Benutzer42,07:13:00,16:45:00
284,Rechner_186,Benutzer399,08:18:00,16:08:00
285,Rechner_182,Benutzer10,08:13:00,17:40:00
286,Rechner_138,Benutzer248,07:11:00,17:20:00
287,Rechner_178,Benutzer348,07:07:00,17:40:00
288,Rechner_46,Benutzer210,07:01:00,17:05:00
289,Rechner_12,Benutzer365,08:09:00,16:12:00
290,Rechner_299,Benutzer95,07:25:00,16:37:00
291,Rechner_296,Benutzer138,07:26:00,17:09:00
292,Rechner_2,Benutzer306,08:48:00,17:48:00
293,Rechner_322,Benutzer300,07:22:00,17:58:00
294,Rechner_60,Benutzer334,07:08:00,16:56:00
295,Rechner_62,Benutzer273,08:33:00,17:41:00
296,Rechner_47,Benutzer225,08:50:00,16:46:00
297,Rechner_217,Benutzer343,08:14:00,17:43:00
298,Rechner_145,Benutzer229,08:04:00,17:21:00
299,Rechner_185,Benutzer271,08:14:00,17:53:00
300,Rechner_261,Benutzer187,07:51:00,16:40:00
301,Rechner_58,Benutzer45,07:53:00,16:54:00
302,Rechner_209,Benutzer235,08:34:00,17:35:00
303,Rechner_120,Benutzer372,07:54:00,16:30:00
304,Rechner_106,Benutzer367,08:19:00,16:29:00
305,Rechner_136,Benutzer350,08:00:00,17:29:00
306,Rechner_29,Benutzer370,08:14:00,16:12:00
307,Rechner_5,Benutzer135,08:02:00,17:01:00
308,Rechner_115,Benutzer297,08:45:00,17:25:00
309,Rechner_133,Benutzer52,08:58:00,16:24:00
310,Rechner_307,Benutzer85,08:48:00,16:38:00
311,Rechner_199,Benutzer6,08:53:00,17:40:00
312,Rechner_18,Benutzer53,08:02:00,17:56:00
313,Rechner_197,Benutzer193,08:14:00,16:02:00
314,Rechner_56,Benutzer120,07:45:00,17:59:00
315,Rechner_180,Benutzer107,07:23:00,17:25:00
316,Rechner_41,Benutzer102,08:58:00,17:54:00
317,Rechner_324,Benutzer167,08:13:00,17:05:00
318,Rechner_288,Benutzer74,08:17:00,16:06:00
319,Rechner_192,Benutzer79,07:41:00,17:13:00
320,Rechner_108,Benutzer140,07:09:00,16:31:00
