55,Rechner_253,Benutzer300,07:47:00,17:06:00
56,Rechner_62,Benutzer272,07:14:00,17:03:00
57,Rechner_177,Benutzer322,07:59:00,17:19:00
58,Rechner_55,Benutzer340,08:13:00,16:02:00
59,Rechner_196,Benutzer303,08:50:00,16:43:00
60,Rechner_295,Benutzer124,07:23:00,17:37:00
61,Rechner_33,Benutzer70,08:05:00,16:21:00
62,Rechner_261,Benutzer381,08:57:00,16:33:00
63,Rechner_281,Benutzer52,07:48:00,16:31:00
64,Rechner_205,Benutzer119,07:20:00,16:03:00
65,Rechner_5,Benutzer128,07:37:00,16:57:00
66,Rechner_140,Benutzer136,07:16:00,17:09:00
67,Rechner_228,Benutzer40,07:42:00,16:48:00
68,Rechner_169,Benutzer175,07:26:00,16:44:00
69,Rechner_51,Benutzer363,07:49:00,16:29:00
70,Rechner_215,Benutzer301,08:37:00,16:21:00
71,Rechner_60,Benutzer54,07:15:00,17:12:00
72,Rechner_94,Benutzer95,07:18:00,16:31:00
73,Rechner_124,Benutzer370,08:10:00,16:27:00
74,Rechner_32,Benutzer69,07:15:00,17:39:00
75,Rechner_297,Benutzer221,08:06:00,16:54:00
76,Rechner_113,Benutzer83,08:40:00,16:58:00
77,Rechner_216,Benutzer45,08:03:00,17:16:00
78,Rechner_68,Benutzer160,08:35:00,16:25:00
79,Rechner_91,Benutzer51,07:08:00,16:56:00
80,Rechner_37,Benutzer85,08:45:00,17:53:00
81,Rechner_71,Benutzer283,07:45:00,17:14:00
82,Rechner_226,Benutzer344,07:49:00,17:40:00
83,Rechner_298,Benutzer87,08:35:00,17:19:00
84,Rechner_333,Benutzer193,08:56:00,17:44:00
85,Rechner_327,Benutzer179,07:19:00,16:21:00
86,Rechner_306,Benutzer338,07:13:00,16:51:00
87,Rechner_77,Benutzer50,08:02:00,17:36:00
88,Rechner_121,Benutzer91,08:08:00,17:46:00
89,Rechner_133,Benutzer114,07:59:00,17:18:00
90,Rechner_331,Benutzer148,07:12:00,16:56:00
91,Rechner_212,Benutzer399,08:25:00,16:10:00
92,Rechner_96,Benutzer398,07:24:00,16:29:00
93,Rechner_126,Benutzer142,07:12:00,16:17:00
94,Rechner_284,Benutzer210,07:21:00,17:20:00
95,Rechner_17,Benutzer110,08:13:00,17:54:00
96,Rechner_132,Benutzer197,08:23:00,16:59:00
97,Rechner_127,Benutzer41,07:33:00,17:43:00
98,Rechner_122,Benutzer299,08:58:00,17:26:00
99,Rechner_160,Benutzer339,07:52:00,16:11:00
100,Rechner_246,Benutzer378,07:48:00,16:38:00
101,Rechner_184,Benutzer280,07:11:00,17:43:00
102,Rechner_115,Benutzer138,07:22:00,16:07:00
103,Rechner_300,Benutzer164,07:28:00,17:45:00
104,Rechner_178,Benutzer274,08:20:00,16:47:00
105,Rechner_231,Benutzer23,08:57:00,16:52:00
106,Rechner_21,Benutzer355,07:16:00,17:09:00
107,Rechner_203,Benutzer348,07:48:00,16:24:00
108,Rechner_136,Benutzer384,08:27:00,17:38:00
109,Rechner_321,Benutzer154,08:14:00,16:40:00
110,Rechner_43,Benutzer216,08:36:00,16:45:00
111,Rechner_12,Benutzer219,07:43:00,17:12:00
112,Rechner_207,Benutzer10,08:38:00,16:47:00
113,Rechner_108,Benutzer63,08:02:00,16:56:00
114,Rechner_292,Benutzer383,07:15:00,17:32:00
115,Rechner_346,Benutzer387,08:36:00,17:44:00
116,Rechner_293,Benutzer374,07:45:00,17:23:00
117,Rechner_323,Benutzer89,07:13:00,17:32:00
118,Rechner_134,Benutzer232,08:27:00,17:58:00
119,Rechner_129,Benutzer343,07:40:00,17:56:00
120,Rechner_337,Benutzer223,07:16:00,17:23:00
121,Rechner_249,Benutzer132,07:25:00,16:40:00
122,Rechner_242,Benutzer297,07:33:00,16:28:00
123,Rechner_95,Benutzer47,08:47:00,16:53:00
124,Rechner_98,Benutzer206,07:19:00,16:17:00
125,Rechner_277,Benutzer281,07:37:00,16:12:00
126,Rechner_11,Benutzer81,07:25:00,16:21:00
127,Rechner_282,Benutzer266,07:15:00,16:18:00
128,Rechner_93,Benutzer333,08:44:00,17:43:00
129,Rechner_316,Benutzer375,07:52:00,16:58:00
130,Rechner_36,Benutzer100,08:29:00,16:18:00
131,Rechner_183,Benutzer306,07:18:00,17:04:00
132,Rechner_201,Benutzer140,08:52:00,16:50:00
133,Rechner_230,Benutzer126,07:56:00,16:43:00
134,Rechner_58,Benutzer270,07:59:00,16:11:00
135,Rechner_204,Benutzer320,07:59:00,17:11:00
136,Rechner_34,Benutzer117,07:29:00,17:14:00
137,Rechner_30,Benutzer77,07:12:00,16:59:00
138,Rechner_336,Benutzer316,07:07:00,17:24:00
139,Rechner_218,Benutzer243,08:19:00,17:41:00
140,Rechner_156,Benutzer360,08:32:00,17:10:00
141,Rechner_72,Benutzer185,08:02:00,16:33:00
142,Rechner_315,Benutzer101,07:39:00,17:23:00
143,Rechner_116,Benutzer171,07:38:00,17:54:00
144,Rechner_181,Benutzer80,08:07:00,17:01:00
145,Rechner_267,Benutzer108,08:52:00,17:38:00
146,Rechner_288,Benutzer96,08:17:00,16:17:00
147,Rechner_233,Benutzer373,08:45:00,17:03:00
148,Rechner_235,Benutzer263,07:49:00,17:15:00
149,Rechner_192,Benutzer120,08:44:00,16:04:00
150,Rechner_74,Benutzer18,08:22:00,17:12:00
151,Rechner_265,Benutzer231,08:05:00,17:08:00
152,Rechner_329,Benutzer150,08:41:00,16:28:00
153,Rechner_78,Benutzer295,08:13:00,16:36:00
154,Rechner_210,Benutzer342,07:42:00,16:15:00
155,Rechner_194,Benutzer67,07:48:00,16:27:00
156,Rechner_112,Benutzer15,08:26:00,17:02:00
157,Rechner_174,Benutzer364,07:08:00,17:03:00
158,Rechner_285,Benutzer394,08:23:00,17:46:00
159,Rechner_303,Benutzer229,07:42:00,16:05:00
160,Rechner_27,Benutzer368,07:38:00,16:59:00
161,Rechner_104,Benutzer302,08:24:00,17:46:00
162,Rechner_243,Benutzer20,08:32:00,17:13:00
163,Rechner_252,Benutzer73,08:59:00,17:27:00
164,Rechner_147,Benutzer163,08:00:00,16:18:00
165,Rechner_290,Benutzer209,08:43:00,17:02:00
166,Rechner_14,Benutzer253,08:21:00,17:48:00
167,Rechner_118,Benutzer393,07:46:00,16:11:00
168,Rechner_48,Benutzer135,08:06:00,17:01:00
169,Rechner_42,Benutzer103,08:25:00,16:45:00
170,Rechner_345,Benutzer257,08:43:00,17:09:00
171,Rechner_97,Benutzer265,08:28:00,17:10:00
172,Rechner_81,Benutzer275,08:09:00,16:26:00
173,Rechner_28,Benutzer194,08:34:00,17:13:00
174,Rechner_304,Benutzer307,08:54:00,17:52:00
175,Rechner_278,Benutzer107,07:43:00,16:30:00
176,Rechner_23,Benutzer153,08:25:00,17:37:00
177,Rechner_142,Benutzer196,08:38:00,16:37:00
178,Rechner_159,Benutzer159,07:28:00,16:16:00
179,Rechner_347,Benutzer125,08:56:00,16:30:00
180,Rechner_264,Benutzer49,07:55:00,16:26:00
181,Rechner_180,Benutzer237,08:59:00,16:51:00
182,Rechner_234,Benutzer152,08:36:00,16:48:00
183,Rechner_214,Benutzer292,08:17:00,17:21:00
184,Rechner_287,Benutzer137,08:37:00,17:53:00
185,Rechner_137,Benutzer48,07:11:00,17:58:00
186,Rechner_187,Benutzer366,07:05:00,16:45:00
187,Rechner_114,Benutzer168,08:31:00,17:58:00
188,Rechner_75,Benutzer106,07:40:00,16:23:00
189,Rechner_269,Benutzer362,07:59:00,17:23:00
190,Rechner_350,Benutzer305,08:13:00,16:58:00
191,Rechner_227,Benutzer88,08:10:00,16:46:00
192,Rechner_161,Benutzer324,07:08:00,16:54:00
193,Rechner_29,Benutzer58,08:35:00,16:26:00
194,Rechner_258,Benutzer294,08:59:00,16:21:00
195,Rechner_47,Benutzer396,08:20:00,16:16:00
196,Rechner_270,Benutzer202,07:19:00,17:03:00
197,Rechner_217,Benutzer214,08:04:00,17:08:00
198,Rechner_330,Benutzer1,08:52:00,17:44:00
199,Rechner_117,Benutzer220,07:25:00,16:31:00
200,Rechner_2,Benutzer145,08:27:00,16:30:00
201,Rechner_88,Benutzer258,07:43:00,16:46:00
202,Rechner_186,Benutzer61,07:17:00,16:33:00
203,Rechner_299,Benutzer357,07:26:00,17:41:00
204,Rechner_263,Benutzer205,07:10:00,16:38:00
205,Rechner_110,Benutzer53,08:46:00,17:05:00
206,Rechner_3,Benutzer203,07:38:00,17:05:00
207,Rechner_20,Benutzer44,07:06:00,16:20:00
208,Rechner_338,Benutzer72,07:47:00,17:35:00
209,Rechner_40,Benutzer277,08:52:00,16:11:00
210,Rechner_123,Benutzer167,08:42:00,16:25:00
211,Rechner_314,Benutzer6,08:16:00,17:43:00
212,Rechner_105,Benutzer82,08:29:00,17:33:00
213,Rechner_109,Benutzer59,08:16:00,16:44:00
214,Rechner_241,Benutzer162,08:37:00,17:24:00
215,Rechner_163,Benutzer27,08:40:00,16:06:00
216,Rechner_324,Benutzer269,07:18:00,17:04:00
217,Rechner_275,Benutzer247,08:40:00,16:34:00
218,Rechner_119,Benutzer172,07:38:00,17:20:00
219,Rechner_45,Benutzer56,08:10:00,17:05:00
220,Rechner_67,Benutzer38,07:24:00,16:16:00
221,Rechner_131,Benutzer147,08:14:00,17:26:00
222,Rechner_309,Benutzer109,08:25:00,16:37:00
223,Rechner_80,Benutzer116,07:37:00,17:33:00
224,Rechner_247,Benutzer213,08:08:00,17:24:00
225,Rechner_296,Benutzer291,07:33:00,17:50:00
226,Rechner_135,Benutzer178,08:15:00,16:59:00
227,Rechner_162,Benutzer353,08:06:00,16:32:00
228,Rechner_53,Benutzer156,08:14:00,17:36:00
229,Rechner_83,Benutzer29,07:47:00,16:43:00
230,Rechner_308,Benutzer284,08:37:00,16:41:00
231,Rechner_138,Benutzer235,07:09:00,17:39:00
232,Rechner_22,Benutzer21,07:07:00,17:59:00
233,Rechner_143,Benutzer328,07:32:00,16:30:00
234,Rechner_61,Benutzer365,08:26:00,16:01:00
235,Rechner_56,Benutzer99,07:48:00,16:43:00
236,Rechner_208,Benutzer354,07:18:00,17:44:00
237,Rechner_325,Benutzer65,08:46:00,17:24:00
238,Rechner_219,Benutzer181,07:34:00,17:14:00
239,Rechner_6,Benutzer323,08:23:00,17:16:00
240,Rechner_19,Benutzer282,08:51:00,17:24:00
241,Rechner_240,Benutzer308,07:20:00,16:42:00
242,Rechner_44,Benutzer75,07:21:00,17:13:00
243,Rechner_222,Benutzer336,07:53:00,17:17:00
244,Rechner_145,Benutzer397,08:38:00,16:19:00
245,Rechner_206,Benutzer233,07:30:00,16:40:00
246,Rechner_57,Benutzer293,08:01:00,17:23:00
247,Rechner_276,Benutzer186,07:32:00,17:28:00
248,Rechner_229,Benutzer317,07:03:00,16:23:00
249,Rechner_238,Benutzer195,08:12:00,16:07:00
250,Rechner_225,Benutzer377,07:36:00,16:20:00
251,Rechner_150,Benutzer187,07:34:00,17:20:00
252,Rechner_248,Benutzer372,08:53:00,16:22:00
253,Rechner_10,Benutzer133,07:49:00,16:09:00
254,Rechner_301,Benutzer276,08:05:00,17:51:00
255,Rechner_15,Benutzer312,07:29:00,17:09:00
256,Rechner_130,Benutzer245,08:20:00,17:30:00
257,Rechner_244,Benutzer240,07:20:00,16:56:00
258,Rechner_65,Benutzer127,08:25:00,17:13:00
259,Rechner_255,Benutzer161,08:36:00,17:02:00
260,Rechner_236,Benutzer337,08:59:00,17:18:00
261,Rechner_200,Benutzer43,08:44:00,16:02:00
262,Rechner_268,Benutzer289,07:39:00,16:32:00
263,Rechner_172,Benutzer33,07:28:00,17:10:00
264,Rechner_211,Benutzer182,08:16:00,16:59:00
265,Rechner_39,Benutzer296,08:44:00,16:10:00
266,Rechner_139,Benutzer169,07:23:00,17:17:00
267,Rechner_260,Benutzer7,08:17:00,17:02:00
268,Rechner_305,Benutzer325,08:25:00,17:22:00
269,Rechner_286,Benutzer141,07:49:00,16:15:00
270,Rechner_274,Benutzer115,07:11:00,17:10:00
271,Rechner_202,Benutzer86,08:09:00,16:02:00
272,Rechner_9,Benutzer143,07:47:00,16:35:00
273,Rechner_190,Benutzer352,07:26:00,16:41:00
274,Rechner_291,Benutzer252,08:12:00,16:49:00
275,Rechner_111,Benutzer285,07:21:00,16:12:00
276,Rechner_262,Benutzer4,08:56:00,17:19:00
277,Rechner_191,Benutzer78,08:53:00,17:47:00
278,Rechner_232,Benutzer391,08:40:00,16:54:00
279,Rechner_99,Benutzer314,07:18:00,16:16:00
280,Rechner_35,Benutzer332,07:05:00,16:38:00
281,Rechner_176,Benutzer234,07:15:00,17:23:00
282,Rechner_144,Benutzer358,07:11:00,17:09:00
283,Rechner_125,Benutzer361,07:59:00,16:43:00
284,Rechner_289,Benutzer134,08:15:00,17:00:00
285,Rechner_332,Benutzer25,08:21:00,17:52:00
286,Rechner_340,Benutzer98,08:19:00,16:46:00
287,Rechner_38,Benutzer386,08:22:00,16:08:00
288,Rechner_199,Benutzer236,08:58:00,16:54:00
289,Rechner_66,Benutzer227,07:43:00,17:36:00
290,Rechner_46,Benutzer13,08:58:00,17:45:00
291,Rechner_213,Benutzer34,08:07:00,16:54:00
292,Rechner_224,Benutzer102,08:27:00,16:30:00
293,Rechner_266,Benutzer157,08:55:00,17:14:00
294,Rechner_146,Benutzer224,07:48:00,16:51:00
295,Rechner_221,Benutzer122,07:07:00,17:00:00
296,Rechner_344,Benutzer390,08:30:00,17:21:00
297,Rechner_84,Benutzer97,07:16:00,16:33:00
298,Rechner_128,Benutzer262,08:46:00,16:25:00
299,Rechner_198,Benutzer256,08:19:00,17:59:00
300,Rechner_149,Benutzer113,08:55:00,16:57:00
301,Rechner_322,Benutzer112,07:42:00,16:20:00
302,Rechner_100,Benutzer180,08:43:00,17:06:00
303,Rechner_86,Benutzer225,07:17:00,16:52:00
304,Rechner_271,Benutzer66,07:26:00,17:11:00
305,Rechner_320,Benutzer380,07:45:00,16:03:00
306,Rechner_173,Benutzer166,07:16:00,17:15:00
307,Rechner_280,Benutzer321,08:55:00,17:08:00
308,Rechner_148,Benutzer26,07:17:00,17:23:00
309,Rechner_343,Benutzer279,08:52:00,16:52:00
310,Rechner_50,Benutzer121,08:32:00,17:09:00
311,Rechner_87,Benutzer376,08:58:00,16:27:00
312,Rechner_319,Benutzer14,08:30:00,17:51:00
313,Rechner_349,Benutzer318,08:10:00,16:08:00
314,Rechner_31,Benutzer228,07:03:00,16:30:00
315,Rechner_141,Benutzer184,08:13:00,17:32:00
316,Rechner_188,Benutzer68,07:22:00,16:51:00
317,Rechner_26,Benutzer239,08:21:00,16:50:00
318,Rechner_175,Benutzer146,08:29:00,16:16:00
319,Rechner_8,Benutzer349,07:42:00,17:30:00
320,Rechner_259,Benutzer310,07:02:00,17:46:00
